"","CRID","Race","Gender","Victim"
"30842","1029693","Hispanic","Male","Hispanic Male"
"30843","1043712","Hispanic","Male","Hispanic Male"
"30844","1037599","Hispanic","Male","Hispanic Male"
"30845","1047062","Hispanic","Male","Hispanic Male"
"30846","1079730","Hispanic","Male","Hispanic Male"
"30847","1028613","Hispanic","Male","Hispanic Male"
"30848","1017986","Hispanic","Male","Hispanic Male"
"30849","1025219","Hispanic","Male","Hispanic Male"
"30850","1069026","Hispanic","Male","Hispanic Male"
"30851","1016950","Hispanic","Male","Hispanic Male"
"30852","1066124","Hispanic","Male","Hispanic Male"
"30853","1065367","Hispanic","Male","Hispanic Male"
"30854","1066309","Hispanic","Male","Hispanic Male"
"30855","1089610","Hispanic","Male","Hispanic Male"
"30856","1041782","Hispanic","Male","Hispanic Male"
"30857","1075187","Hispanic","Male","Hispanic Male"
"30858","1052838","Hispanic","Male","Hispanic Male"
"30859","1010984","Hispanic","Male","Hispanic Male"
"30860","1059646","Hispanic","Male","Hispanic Male"
"30861","1025588","Hispanic","Male","Hispanic Male"
"30862","1035796","Hispanic","Male","Hispanic Male"
"30863","1059808","Hispanic","Male","Hispanic Male"
"30864","1064406","Hispanic","Male","Hispanic Male"
"30865","1075878","Hispanic","Male","Hispanic Male"
"30866","1068310","Hispanic","Male","Hispanic Male"
"30867","1044120","Hispanic","Male","Hispanic Male"
"30868","1018946","Hispanic","Male","Hispanic Male"
"30869","1001917","Hispanic","Male","Hispanic Male"
"30870","1021498","Hispanic","Male","Hispanic Male"
"30871","1024741","Hispanic","Male","Hispanic Male"
"30872","1021438","Hispanic","Male","Hispanic Male"
"30873","1042136","Hispanic","Male","Hispanic Male"
"30874","1076067","Hispanic","Male","Hispanic Male"
"30875","1009128","Hispanic","Male","Hispanic Male"
"30876","1082498","Hispanic","Male","Hispanic Male"
"30877","1016279","Hispanic","Male","Hispanic Male"
"30878","1008959","Hispanic","Male","Hispanic Male"
"30879","1051629","Hispanic","Male","Hispanic Male"
"30880","1080774","Hispanic","Male","Hispanic Male"
"30881","1032034","Hispanic","Male","Hispanic Male"
"30882","1055584","Hispanic","Male","Hispanic Male"
"30883","1026740","Hispanic","Male","Hispanic Male"
"30884","1072305","Hispanic","Male","Hispanic Male"
"30885","1031644","Hispanic","Male","Hispanic Male"
"30886","1035172","Hispanic","Male","Hispanic Male"
"30887","1076551","Hispanic","Male","Hispanic Male"
"30888","1080407","Hispanic","Male","Hispanic Male"
"30889","1028322","Hispanic","Male","Hispanic Male"
"30890","1067739","Hispanic","Male","Hispanic Male"
"30891","1083952","Hispanic","Male","Hispanic Male"
"30892","1048133","Hispanic","Male","Hispanic Male"
"30893","1068520","Hispanic","Male","Hispanic Male"
"30894","1086848","Hispanic","Male","Hispanic Male"
"30895","1040069","Hispanic","Male","Hispanic Male"
"30896","1059514","Hispanic","Male","Hispanic Male"
"30897","1029165","Hispanic","Male","Hispanic Male"
"30898","1071770","Hispanic","Male","Hispanic Male"
"30899","1045777","Hispanic","Male","Hispanic Male"
"30900","1035019","Hispanic","Male","Hispanic Male"
"30901","1076618","Hispanic","Male","Hispanic Male"
"30902","1039963","Hispanic","Male","Hispanic Male"
"30903","1031480","Hispanic","Male","Hispanic Male"
"30904","1003289","Hispanic","Male","Hispanic Male"
"30905","1063964","Hispanic","Male","Hispanic Male"
"30906","1041599","Hispanic","Male","Hispanic Male"
"30907","1034195","Hispanic","Male","Hispanic Male"
"30908","1027790","Hispanic","Male","Hispanic Male"
"30909","1068354","Hispanic","Male","Hispanic Male"
"30910","1087691","Hispanic","Male","Hispanic Male"
"30911","1079597","Hispanic","Male","Hispanic Male"
"30912","1023841","Hispanic","Male","Hispanic Male"
"30913","1009624","Hispanic","Male","Hispanic Male"
"30914","1085654","Hispanic","Male","Hispanic Male"
"30915","1066586","Hispanic","Male","Hispanic Male"
"30916","1045410","Hispanic","Male","Hispanic Male"
"30917","1065219","Hispanic","Male","Hispanic Male"
"30918","1016312","Hispanic","Male","Hispanic Male"
"30919","1032050","Hispanic","Male","Hispanic Male"
"30920","1038769","Hispanic","Male","Hispanic Male"
"30921","1036464","Hispanic","Male","Hispanic Male"
"30922","1067895","Hispanic","Male","Hispanic Male"
"30923","1086142","Hispanic","Male","Hispanic Male"
"30924","1078440","Hispanic","Male","Hispanic Male"
"30925","1007617","Hispanic","Male","Hispanic Male"
"30926","1062667","Hispanic","Male","Hispanic Male"
"30927","1058288","Hispanic","Male","Hispanic Male"
"30928","1019008","Hispanic","Male","Hispanic Male"
"30929","1055000","Hispanic","Male","Hispanic Male"
"30930","1037890","Hispanic","Male","Hispanic Male"
"30931","1008300","Hispanic","Male","Hispanic Male"
"30932","1055287","Hispanic","Male","Hispanic Male"
"30933","1004745","Hispanic","Male","Hispanic Male"
"30934","1059513","Hispanic","Male","Hispanic Male"
"30935","1026463","Hispanic","Male","Hispanic Male"
"30936","1053382","Hispanic","Male","Hispanic Male"
"30937","1019802","Hispanic","Male","Hispanic Male"
"30938","1067506","Hispanic","Male","Hispanic Male"
"30939","1026568","Hispanic","Male","Hispanic Male"
"30940","1000979","Hispanic","Male","Hispanic Male"
"30941","1046845","Hispanic","Male","Hispanic Male"
"30942","1082476","Hispanic","Male","Hispanic Male"
"30943","1056193","Hispanic","Male","Hispanic Male"
"30944","1087199","Hispanic","Male","Hispanic Male"
"30945","1039888","Hispanic","Male","Hispanic Male"
"30946","1030599","Hispanic","Male","Hispanic Male"
"30947","1018595","Hispanic","Male","Hispanic Male"
"30948","1080757","Hispanic","Male","Hispanic Male"
"30949","1066094","Hispanic","Male","Hispanic Male"
"30950","1037673","Hispanic","Male","Hispanic Male"
"30951","1038912","Hispanic","Male","Hispanic Male"
"30952","1033599","Hispanic","Male","Hispanic Male"
"30953","1048386","Hispanic","Male","Hispanic Male"
"30954","1050376","Hispanic","Male","Hispanic Male"
"30955","1034253","Hispanic","Male","Hispanic Male"
"30956","1032512","Hispanic","Male","Hispanic Male"
"30957","1082618","Hispanic","Male","Hispanic Male"
"30958","1043416","Hispanic","Male","Hispanic Male"
"30959","1025626","Hispanic","Male","Hispanic Male"
"30960","1078606","Hispanic","Male","Hispanic Male"
"30961","1044322","Hispanic","Male","Hispanic Male"
"30962","1006537","Hispanic","Male","Hispanic Male"
"30963","1058289","Hispanic","Male","Hispanic Male"
"30964","1006077","Hispanic","Male","Hispanic Male"
"30965","1073846","Hispanic","Male","Hispanic Male"
"30966","1013528","Hispanic","Male","Hispanic Male"
"30967","1037284","Hispanic","Male","Hispanic Male"
"30968","1061915","Hispanic","Male","Hispanic Male"
"30969","1085595","Hispanic","Male","Hispanic Male"
"30970","1002534","Hispanic","Male","Hispanic Male"
"30971","1024901","Hispanic","Male","Hispanic Male"
"30972","1021562","Hispanic","Male","Hispanic Male"
"30973","1065425","Hispanic","Male","Hispanic Male"
"30974","1086351","Hispanic","Male","Hispanic Male"
"30975","1033859","Hispanic","Male","Hispanic Male"
"30976","1074774","Hispanic","Male","Hispanic Male"
"30977","1064353","Hispanic","Male","Hispanic Male"
"30978","1061641","Hispanic","Male","Hispanic Male"
"30979","1009383","Hispanic","Male","Hispanic Male"
"30980","1071970","Hispanic","Male","Hispanic Male"
"30981","1078308","Hispanic","Male","Hispanic Male"
"30982","1076395","Hispanic","Male","Hispanic Male"
"30983","1088305","Hispanic","Male","Hispanic Male"
"30984","1011043","Hispanic","Male","Hispanic Male"
"30985","1029028","Hispanic","Male","Hispanic Male"
"30986","1022458","Hispanic","Male","Hispanic Male"
"30987","1077989","Hispanic","Male","Hispanic Male"
"30988","1082891","Hispanic","Male","Hispanic Male"
"30989","1000404","Hispanic","Male","Hispanic Male"
"30990","1026858","Hispanic","Male","Hispanic Male"
"30991","1006087","Hispanic","Male","Hispanic Male"
"30992","1027687","Hispanic","Male","Hispanic Male"
"30993","1065030","Hispanic","Male","Hispanic Male"
"30994","1060126","Hispanic","Male","Hispanic Male"
"30995","1044659","Hispanic","Male","Hispanic Male"
"30996","1065365","Hispanic","Male","Hispanic Male"
"30997","1047890","Hispanic","Male","Hispanic Male"
"30998","1033565","Hispanic","Male","Hispanic Male"
"30999","1014342","Hispanic","Male","Hispanic Male"
"31000","1051988","Hispanic","Male","Hispanic Male"
"31001","1088697","Hispanic","Male","Hispanic Male"
"31002","1076441","Hispanic","Male","Hispanic Male"
"31003","1032947","Hispanic","Male","Hispanic Male"
"31004","1016214","Hispanic","Male","Hispanic Male"
"31005","1010759","Hispanic","Male","Hispanic Male"
"31006","1079132","Hispanic","Male","Hispanic Male"
"31007","1041622","Hispanic","Male","Hispanic Male"
"31008","1066020","Hispanic","Male","Hispanic Male"
"31009","1073601","Hispanic","Male","Hispanic Male"
"31010","1083917","Hispanic","Male","Hispanic Male"
"31011","1059850","Hispanic","Male","Hispanic Male"
"31012","1063935","Hispanic","Male","Hispanic Male"
"31013","1050132","Hispanic","Male","Hispanic Male"
"31014","1036393","Hispanic","Male","Hispanic Male"
"31015","1078213","Hispanic","Male","Hispanic Male"
"31016","1008336","Hispanic","Male","Hispanic Male"
"31017","1060774","Hispanic","Male","Hispanic Male"
"31018","1021153","Hispanic","Male","Hispanic Male"
"31019","1086944","Hispanic","Male","Hispanic Male"
"31020","1044238","Hispanic","Male","Hispanic Male"
"31021","1006419","Hispanic","Male","Hispanic Male"
"31022","1071983","Hispanic","Male","Hispanic Male"
"31023","1085527","Hispanic","Male","Hispanic Male"
"31024","1055320","Hispanic","Male","Hispanic Male"
"31025","1061694","Hispanic","Male","Hispanic Male"
"31026","1074499","Hispanic","Male","Hispanic Male"
"31027","1029138","Hispanic","Male","Hispanic Male"
"31028","1039210","Hispanic","Male","Hispanic Male"
"31029","1082175","Hispanic","Male","Hispanic Male"
"31030","1043747","Hispanic","Male","Hispanic Male"
"31031","1017070","Hispanic","Male","Hispanic Male"
"31032","1052886","Hispanic","Male","Hispanic Male"
"31033","1055247","Hispanic","Male","Hispanic Male"
"31034","1084117","Hispanic","Male","Hispanic Male"
"31035","1083460","Hispanic","Male","Hispanic Male"
"31036","1026467","Hispanic","Male","Hispanic Male"
"31037","1060431","Hispanic","Male","Hispanic Male"
"31038","1061826","Hispanic","Male","Hispanic Male"
"31039","1028847","Hispanic","Male","Hispanic Male"
"31040","1017184","Hispanic","Male","Hispanic Male"
"31041","1005362","Hispanic","Male","Hispanic Male"
"31042","1007551","Hispanic","Male","Hispanic Male"
"31043","1023403","Hispanic","Male","Hispanic Male"
"31044","1061883","Hispanic","Male","Hispanic Male"
"31045","1018369","Hispanic","Male","Hispanic Male"
"31046","1067564","Hispanic","Male","Hispanic Male"
"31047","1061081","Hispanic","Male","Hispanic Male"
"31048","1024595","Hispanic","Male","Hispanic Male"
"31049","1039491","Hispanic","Male","Hispanic Male"
"31050","1072870","Hispanic","Male","Hispanic Male"
"31051","1064492","Hispanic","Male","Hispanic Male"
"31052","1028251","Hispanic","Male","Hispanic Male"
"31053","1043338","Hispanic","Male","Hispanic Male"
"31054","1036253","Hispanic","Male","Hispanic Male"
"31055","1022968","Hispanic","Male","Hispanic Male"
"31056","1051449","Hispanic","Male","Hispanic Male"
"31057","1051850","Hispanic","Male","Hispanic Male"
"31058","1081963","Hispanic","Male","Hispanic Male"
"31059","1025118","Hispanic","Male","Hispanic Male"
"31060","1035240","Hispanic","Male","Hispanic Male"
"31061","1072176","Hispanic","Male","Hispanic Male"
"31062","1087963","Hispanic","Male","Hispanic Male"
"31063","1048358","Hispanic","Male","Hispanic Male"
"31064","1024932","Hispanic","Male","Hispanic Male"
"31065","1070582","Hispanic","Male","Hispanic Male"
"31066","1003908","Hispanic","Male","Hispanic Male"
"31067","1001258","Hispanic","Male","Hispanic Male"
"31068","1024976","Hispanic","Male","Hispanic Male"
"31069","1005052","Hispanic","Male","Hispanic Male"
"31070","1012689","Hispanic","Male","Hispanic Male"
"31071","1053658","Hispanic","Male","Hispanic Male"
"31072","1081000","Hispanic","Male","Hispanic Male"
"31073","1004702","Hispanic","Male","Hispanic Male"
"31074","1013678","Hispanic","Male","Hispanic Male"
"31075","1065037","Hispanic","Male","Hispanic Male"
"31076","1061578","Hispanic","Male","Hispanic Male"
"31077","1001342","Hispanic","Male","Hispanic Male"
"31078","1001537","Hispanic","Male","Hispanic Male"
"31079","1073684","Hispanic","Male","Hispanic Male"
"31080","1052217","Hispanic","Male","Hispanic Male"
"31081","1043228","Hispanic","Male","Hispanic Male"
"31082","1075309","Hispanic","Male","Hispanic Male"
"31083","1073301","Hispanic","Male","Hispanic Male"
"31084","1010971","Hispanic","Male","Hispanic Male"
"31085","1004691","Hispanic","Male","Hispanic Male"
"31086","1009954","Hispanic","Male","Hispanic Male"
"31087","1069359","Hispanic","Male","Hispanic Male"
"31088","1055898","Hispanic","Male","Hispanic Male"
"31089","1051824","Hispanic","Male","Hispanic Male"
"31090","1025461","Hispanic","Male","Hispanic Male"
"31091","1034965","Hispanic","Male","Hispanic Male"
"31092","1006731","Hispanic","Male","Hispanic Male"
"31093","1055678","Hispanic","Male","Hispanic Male"
"31094","1068080","Hispanic","Male","Hispanic Male"
"31095","1074401","Hispanic","Male","Hispanic Male"
"31096","1017480","Hispanic","Male","Hispanic Male"
"31097","1032776","Hispanic","Male","Hispanic Male"
"31098","1014666","Hispanic","Male","Hispanic Male"
"31099","1056536","Hispanic","Male","Hispanic Male"
"31100","1062365","Hispanic","Male","Hispanic Male"
"31101","1065067","Hispanic","Male","Hispanic Male"
"31102","1013198","Hispanic","Male","Hispanic Male"
"31103","1027308","Hispanic","Male","Hispanic Male"
"31104","1063145","Hispanic","Male","Hispanic Male"
"31105","1009611","Hispanic","Male","Hispanic Male"
"31106","1002850","Hispanic","Male","Hispanic Male"
"31107","1003099","Hispanic","Male","Hispanic Male"
"31108","1022286","Hispanic","Male","Hispanic Male"
"31109","1065767","Hispanic","Male","Hispanic Male"
"31110","1017826","Hispanic","Male","Hispanic Male"
"31111","1065663","Hispanic","Male","Hispanic Male"
"31112","1005486","Hispanic","Male","Hispanic Male"
"31113","1025089","Hispanic","Male","Hispanic Male"
"31114","1050747","Hispanic","Male","Hispanic Male"
"31115","1048379","Hispanic","Male","Hispanic Male"
"31116","1011374","Hispanic","Male","Hispanic Male"
"31117","1068123","Hispanic","Male","Hispanic Male"
"31118","1031115","Hispanic","Male","Hispanic Male"
"31119","1048608","Hispanic","Male","Hispanic Male"
"31120","1084696","Hispanic","Male","Hispanic Male"
"31121","1017232","Hispanic","Male","Hispanic Male"
"31122","1081757","Hispanic","Male","Hispanic Male"
"31123","1032786","Hispanic","Male","Hispanic Male"
"31124","1013012","Hispanic","Male","Hispanic Male"
"31125","1051366","Hispanic","Male","Hispanic Male"
"31126","1022315","Hispanic","Male","Hispanic Male"
"31127","1079170","Hispanic","Male","Hispanic Male"
"31128","1004015","Hispanic","Male","Hispanic Male"
"31129","1069723","Hispanic","Male","Hispanic Male"
"31130","1084553","Hispanic","Male","Hispanic Male"
"31131","1008195","Hispanic","Male","Hispanic Male"
"31132","1086456","Hispanic","Male","Hispanic Male"
"31133","1001016","Hispanic","Male","Hispanic Male"
"31134","1083827","Hispanic","Male","Hispanic Male"
"31135","1071840","Hispanic","Male","Hispanic Male"
"31136","1037749","Hispanic","Male","Hispanic Male"
"31137","1014331","Hispanic","Male","Hispanic Male"
"31138","1008002","Hispanic","Male","Hispanic Male"
"31139","1081944","Hispanic","Male","Hispanic Male"
"31140","1008385","Hispanic","Male","Hispanic Male"
"31141","1042307","Hispanic","Male","Hispanic Male"
"31142","1010198","Hispanic","Male","Hispanic Male"
"31143","1052591","Hispanic","Male","Hispanic Male"
"31144","1058502","Hispanic","Male","Hispanic Male"
"31145","1065383","Hispanic","Male","Hispanic Male"
"31146","1071216","Hispanic","Male","Hispanic Male"
"31147","1064613","Hispanic","Male","Hispanic Male"
"31148","1047716","Hispanic","Male","Hispanic Male"
"31149","1000172","Hispanic","Male","Hispanic Male"
"31150","1078057","Hispanic","Male","Hispanic Male"
"31151","1036223","Hispanic","Male","Hispanic Male"
"31152","1045512","Hispanic","Male","Hispanic Male"
"31153","1047207","Hispanic","Male","Hispanic Male"
"31154","1034663","Hispanic","Male","Hispanic Male"
"31155","1039008","Hispanic","Male","Hispanic Male"
"31156","1025865","Hispanic","Male","Hispanic Male"
"31157","1040650","Hispanic","Male","Hispanic Male"
"31158","1009389","Hispanic","Male","Hispanic Male"
"31159","1043588","Hispanic","Male","Hispanic Male"
"31160","1005031","Hispanic","Male","Hispanic Male"
"31161","1043509","Hispanic","Male","Hispanic Male"
"31162","1076507","Hispanic","Male","Hispanic Male"
"31163","1016232","Hispanic","Male","Hispanic Male"
"31164","1082268","Hispanic","Male","Hispanic Male"
"31165","1052013","Hispanic","Male","Hispanic Male"
"31166","1040625","Hispanic","Male","Hispanic Male"
"31167","1072983","Hispanic","Male","Hispanic Male"
"31168","1028940","Hispanic","Male","Hispanic Male"
"31169","1072427","Hispanic","Male","Hispanic Male"
"31170","1068030","Hispanic","Male","Hispanic Male"
