"","Community_ID","Count","current_age","percentBlack","percentWhite","percentMale","percentFemale","WithinCommunityComplaints","Index_Value","DetectedCrew","totalSettlements","NumberOfDocs","NumberOfDocRequests","ToRead_ordered"
"664",1219,8,41.25,37.5,25,75,25,22,0.312220297854111,"No",7,4,0,"1053546, 1055729, 1058160"
"665",576,13,58,30.7692307692308,53.8461538461538,92.3076923076923,7.69230769230769,29,0.311847165972531,"No",0,1,3,"1054809"
"666",653,10,57.8,40,50,80,20,16,0.311723169738683,"No",1,31,4,"1062440, 1053915, 1073228, 1075504, 1049931, 1051742, 1058384, 1062631"
"667",457,10,49.8,0,80,100,0,19,0.311437648015178,"No",5,16,0,NA
"668",700,7,47.1428571428571,14.2857142857143,85.7142857142857,71.4285714285714,28.5714285714286,15,0.310923571784288,"No",1,18,0,"1053064, 1050090, 1051666, 1073218, 1060862, 1061022, 1052324, 1056184"
"669",650,8,42,0,50,100,0,22,0.310818771002398,"No",4,56,0,"1049879, 1049897, 1075130, 1058996"
"670",113,5,47.8,100,0,80,20,15,0.310172749999982,"No",0,30,0,"1052070"
"671",248,7,55.5,85.7142857142857,0,71.4285714285714,14.2857142857143,16,0.310094763425294,"No",1,5,0,"1051588"
"672",1465,6,52.8333333333333,83.3333333333333,16.6666666666667,100,0,11,0.310092598445801,"No",0,0,0,NA
"673",1670,5,57,0,100,100,0,11,0.309901220170716,"No",0,5,19,"1054721, 1053985"
"674",706,12,40.5,0,66.6666666666667,100,0,18,0.30981374797688,"No",8,24,5,"1061049, 1057772, 1055076, 1051405, 1050118, 1051599, 1056951"
"675",1397,8,40,0,75,87.5,0,15,0.309550187617602,"No",0,0,0,"1058675, 1057981"
"676",273,8,55.375,0,75,87.5,12.5,23,0.309460322622276,"No",0,13,1,"1049817, 1050692, 1056525, 1058724, 1052404, 1049700"
"677",438,3,40.5,0,66.6666666666667,66.6666666666667,0,12,0.309047916282823,"No",1,9,0,"1052904, 1049299, 1058517, 1050684"
"678",216,5,47.2,100,0,80,20,15,0.307697374294951,"No",1,2,0,"1050846"
"679",533,5,45.6,0,80,100,0,13,0.307404569131848,"No",1,16,0,"1054043, 1057719"
"680",1456,10,40.9,0,30,90,10,12,0.307354305755201,"No",0,10,0,"1061111, 1053153, 1053921, 1050686"
"681",1321,7,44.1428571428571,0,100,71.4285714285714,28.5714285714286,15,0.307320688395127,"No",5,3,0,"1074129"
"682",612,5,64.4,20,20,80,20,11,0.307171213391256,"No",0,0,3,NA
"683",768,3,49.3333333333333,0,100,33.3333333333333,66.6666666666667,8,0.306604628417407,"No",0,0,0,NA
"684",954,11,62.7272727272727,9.09090909090909,90.9090909090909,100,0,21,0.306584040247916,"No",2,3,3,"1054710"
"685",432,9,45,22.2222222222222,44.4444444444444,66.6666666666667,0,16,0.306442308856601,"No",3,1,1,NA
"686",41,12,54.5,0,66.6666666666667,91.6666666666667,8.33333333333333,32,0.306232435249954,"No",1,0,1,NA
"687",28,6,42.1666666666667,0,100,100,0,13,0.306156712954531,"No",3,2,0,"1050558"
"688",538,10,47.7777777777778,10,50,90,0,25,0.306055668205278,"No",2,11,0,"1073919, 1058534, 1057025, 1052849, 1055921, 1053081, 1054053"
"689",1928,3,68,0,100,100,0,8,0.30594690676535,"No",0,0,0,NA
"690",1876,3,44.5,0,66.6666666666667,33.3333333333333,33.3333333333333,10,0.305591365184943,"No",1,0,1,NA
"691",1541,9,52.7777777777778,11.1111111111111,88.8888888888889,77.7777777777778,22.2222222222222,21,0.305564511204614,"No",0,0,0,NA
"692",548,13,52.5833333333333,15.3846153846154,69.2307692307692,69.2307692307692,23.0769230769231,30,0.305412285108986,"No",3,4,1,"1055448"
"693",1405,6,54.1666666666667,0,66.6666666666667,83.3333333333333,16.6666666666667,11,0.30537738424955,"No",0,0,0,NA
"694",1030,4,44.5,25,50,100,0,9,0.305019646904707,"No",0,0,1,"1057657"
"695",671,6,64,0,100,83.3333333333333,16.6666666666667,14,0.304758597053728,"No",1,2,0,"1056568"
"696",315,12,45.0833333333333,0,66.6666666666667,100,0,33,0.304600652262666,"No",2,52,0,"1053684, 1051743, 1060056, 1062477"
"697",950,15,52.3846153846154,13.3333333333333,26.6666666666667,86.6666666666667,0,30,0.304240507565505,"No",6,55,3,"1053730"
"698",328,15,61.8,20,46.6666666666667,93.3333333333333,6.66666666666667,37,0.303770080041109,"No",2,3,1,"1052177"
"699",750,11,46.0909090909091,0,72.7272727272727,81.8181818181818,18.1818181818182,31,0.303673135501365,"No",4,0,2,"1057560"
"700",556,3,54.3333333333333,0,100,0,100,10,0.303509586765355,"No",1,2,0,NA
"701",1551,3,55,0,66.6666666666667,100,0,8,0.302961344317447,"No",0,0,0,"1057531"
"702",1656,7,60.1428571428571,42.8571428571429,57.1428571428571,100,0,17,0.302879633083163,"No",5,2,0,"1058229, 1055498, 1060008"
"703",1638,4,59,25,0,25,0,14,0.302803015762365,"No",2,0,0,NA
"704",1282,3,50,0,66.6666666666667,100,0,14,0.302131636689519,"No",0,1,0,"1059628"
"705",1363,5,42,0,100,100,0,18,0.302011119486204,"No",3,1,0,"1062533"
"706",1605,3,63.3333333333333,100,0,100,0,4,0.301948599651165,"No",0,0,0,NA
"707",1143,3,51.6666666666667,0,100,100,0,7,0.301668439162031,"No",0,7,0,NA
"708",1463,11,59.6363636363636,0,100,63.6363636363636,36.3636363636364,24,0.301589316851452,"No",1,3,1,NA
"709",1045,5,50.6,0,100,80,20,12,0.30148695839944,"No",0,1,0,"1059580"
"710",1099,11,41,18.1818181818182,45.4545454545455,100,0,30,0.301200810248235,"No",5,6,1,"1053957"
"711",162,7,47.1666666666667,71.4285714285714,0,85.7142857142857,0,26,0.300402243363259,"No",5,81,0,"1049611, 1056422, 1049076, 1054991, 1056662, 1059738, 1049021, 1051064"
"712",808,17,61.8823529411765,17.6470588235294,58.8235294117647,82.3529411764706,17.6470588235294,25,0.300387478906032,"No",7,3,2,"1055182"
"713",988,8,43.5,87.5,12.5,62.5,37.5,15,0.300230123832579,"No",2,19,1,"1050661, 1052586, 1050096, 1060033, 1060720"
"714",731,9,47.3333333333333,33.3333333333333,55.5555555555556,100,0,20,0.300100491155012,"No",0,0,1,NA
"715",1577,14,65.5,64.2857142857143,28.5714285714286,100,0,28,0.300048341549316,"No",3,0,3,NA
"716",632,11,39.2222222222222,0,63.6363636363636,81.8181818181818,0,24,0.300030427576816,"No",7,4,0,"1049816"
"717",1495,3,52,0,100,100,0,4,0.2998744194242,"No",0,0,0,NA
"718",20,4,49.75,0,100,100,0,5,0.299849750902554,"No",0,0,0,NA
"719",205,8,46.8333333333333,0,75,62.5,12.5,17,0.29975773689078,"No",6,15,0,"1050726, 1055944, 1053560, 1057279, 1052191, 1062469"
"720",491,9,52.5555555555556,0,66.6666666666667,100,0,31,0.299677848623588,"No",0,16,0,"1056563, 1049971"
"721",711,8,63,0,100,62.5,37.5,26,0.299676559610176,"No",1,0,0,NA
"722",649,10,50.1,100,0,90,10,37,0.299271618676969,"No",0,7,0,"1049364, 1055105, 1054606, 1056020, 1062662"
"723",256,16,53.8125,18.75,62.5,81.25,18.75,41,0.29923683329615,"No",1,2,1,"1074584, 1062128"
"724",1887,3,30.6666666666667,0,100,100,0,4,0.298648767471903,"No",0,0,0,NA
"725",2018,3,62,100,0,100,0,4,0.298648767471903,"No",0,0,0,NA
"726",591,6,42.8333333333333,0,83.3333333333333,100,0,16,0.298627345033982,"No",4,5,0,"1051477, 1062053"
"727",834,15,48.8666666666667,0,93.3333333333333,73.3333333333333,26.6666666666667,33,0.298564781240663,"No",3,5,5,"1054698, 1055003"
"728",1466,3,41.3333333333333,0,0,100,0,4,0.298334497740545,"No",3,0,0,NA
"729",1637,3,43,0,66.6666666666667,100,0,6,0.297636711226169,"No",0,1,0,"1058728, 1057815"
"730",1268,9,55.4444444444444,66.6666666666667,22.2222222222222,77.7777777777778,22.2222222222222,30,0.297619678799927,"No",0,5,2,NA
"731",2288,3,65.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,4,0.297423115519606,"No",0,0,0,NA
"732",1469,3,68,0,100,100,0,4,0.297297407627063,"No",0,0,0,NA
"733",1072,16,47.4666666666667,6.25,87.5,81.25,12.5,38,0.296956312923407,"No",2,0,0,"1057027"
"734",593,6,50.6666666666667,100,0,100,0,16,0.296566794660788,"No",0,9,0,"1049721, 1051896, 1053348, 1058004, 1074087"
"735",1341,4,45.5,0,75,100,0,16,0.296545965666905,"No",3,2,0,"1053828"
"736",1344,12,64.75,0,91.6666666666667,100,0,27,0.296377448923769,"No",0,0,0,NA
"737",829,5,52.8,0,100,100,0,12,0.296201974097955,"No",2,2,3,NA
"738",670,8,58.125,0,87.5,100,0,21,0.295881413090981,"No",0,18,0,"1051510"
"739",1433,9,57.5555555555556,100,0,100,0,34,0.295071021934366,"No",0,17,0,"1049086, 1060534, 1075753"
"740",871,7,38.5,57.1428571428571,0,85.7142857142857,0,18,0.294703937002929,"No",2,14,0,"1053857, 1056276, 1050647, 1057806, 1074250, 1060537, 1057168"
"741",721,10,52.3,0,40,60,40,16,0.294464671021208,"No",2,24,1,"1058212, 1049128"
"742",1008,7,62.2857142857143,14.2857142857143,42.8571428571429,85.7142857142857,14.2857142857143,22,0.294458191609007,"No",0,1,0,NA
"743",257,14,47.2727272727273,0,50,78.5714285714286,0,36,0.294404479179278,"No",2,41,3,"1049518, 1049246, 1058340, 1054687"
"744",1121,11,53.5454545454545,9.09090909090909,81.8181818181818,100,0,28,0.293929569462126,"No",2,21,0,"1051784, 1074114, 1055201, 1052741, 1049733, 1053169, 1073431"
"745",722,7,68.4285714285714,14.2857142857143,85.7142857142857,100,0,25,0.293695922845307,"No",0,0,0,NA
"746",168,8,48.375,12.5,75,100,0,17,0.293231139909523,"No",0,23,2,"1057864, 1050717, 1055099, 1075005, 1057831"
"747",98,15,44.6428571428571,60,20,60,33.3333333333333,35,0.293060338257539,"No",6,5,0,"1050616, 1058087, 1058930, 1060831, 1060522"
"748",327,8,51.125,0,100,87.5,12.5,23,0.292909039210842,"No",2,5,1,NA
"749",1749,5,42.2,0,60,100,0,9,0.292794343398738,"No",4,0,1,NA
"750",1922,4,60,0,75,100,0,8,0.292684102328136,"No",0,0,1,NA
"751",631,5,48.3333333333333,0,60,60,0,14,0.292579258228343,"No",2,0,0,NA
"752",674,12,42.8571428571429,0,25,25,33.3333333333333,19,0.292390203045233,"No",4,15,1,"1049899, 1056490"
"753",1560,4,49.25,50,25,75,25,11,0.292346900139494,"No",0,0,4,NA
"754",881,16,58.3125,0,68.75,87.5,12.5,30,0.292130281936359,"No",1,16,1,"1054660, 1050254, 1073476, 1063688, 1049008, 1056376, 1050683"
"755",267,8,37.7142857142857,0,62.5,75,12.5,16,0.291781860972241,"No",1,46,1,"1049036, 1050821"
"756",1659,3,47,0,66.6666666666667,100,0,7,0.291533240325728,"No",0,0,0,NA
"757",1890,3,56,0,100,100,0,9,0.291517946515017,"No",2,4,5,"1049930"
"758",1438,6,46.6,0,66.6666666666667,50,33.3333333333333,10,0.29149723103954,"No",1,27,1,"1051268, 1053351, 1054007, 1075777, 1056591, 1055869, 1056907, 1059360, 1049730, 1051885, 1056929, 1057743"
"759",959,10,61,0,80,80,20,23,0.291160097420074,"No",0,2,0,"1074142"
"760",193,5,45.75,0,20,80,0,9,0.291026560850042,"No",0,0,0,NA
"761",1299,9,61,22.2222222222222,66.6666666666667,77.7777777777778,11.1111111111111,21,0.291018099494755,"No",0,1,0,"1056019"
"762",826,6,51.8333333333333,0,83.3333333333333,83.3333333333333,16.6666666666667,22,0.290861166101356,"No",0,0,2,NA
"763",189,10,37.6,0,40,90,10,23,0.290823894352818,"No",6,14,1,"1051026, 1050944, 1056616, 1060322, 1062601"
"764",333,5,52.8,100,0,80,20,11,0.290671550841488,"No",0,2,0,NA
"765",534,10,49.9,100,0,90,10,27,0.290536130829829,"No",0,2,1,"1053600"
"766",1852,4,60.5,0,100,100,0,8,0.290381682781129,"No",0,0,2,NA
"767",1999,9,30.1111111111111,0,44.4444444444444,66.6666666666667,33.3333333333333,5,0.290313890104922,"No",0,0,2,NA
"768",318,3,45,0,66.6666666666667,66.6666666666667,33.3333333333333,4,0.290063402899309,"No",1,27,0,"1049132, 1055655, 1058697, 1061705, 1058125, 1062754"
"769",780,4,39.25,0,75,100,0,7,0.289738966896983,"No",5,4,0,"1050310"
"770",270,12,49.3333333333333,75,8.33333333333333,83.3333333333333,16.6666666666667,33,0.289560682308833,"No",9,9,2,"1059733, 1051397, 1054148, 1074790, 1056895"
"771",172,8,54.625,25,75,75,25,20,0.28943290988231,"No",0,2,0,"1057244, 1061192, 1050547, 1052098, 1058138"
"772",1897,3,67.3333333333333,0,100,100,0,7,0.289327066811593,"No",0,0,0,NA
"773",117,8,58.125,100,0,75,25,24,0.289282054025485,"No",1,4,0,"1056686, 1050861"
"774",1762,7,41.1428571428571,14.2857142857143,28.5714285714286,57.1428571428571,42.8571428571429,21,0.288891671073559,"No",4,3,1,"1050721, 1061881, 1061188, 1055032"
"775",1784,3,60.6666666666667,0,100,66.6666666666667,33.3333333333333,9,0.28840061165459,"No",0,0,0,NA
"776",1331,3,44.3333333333333,0,0,100,0,7,0.288233408146466,"No",0,0,0,NA
"777",1864,3,64.3333333333333,0,100,66.6666666666667,33.3333333333333,7,0.288233408146466,"No",0,0,0,NA
"778",317,3,61.6666666666667,0,100,66.6666666666667,33.3333333333333,7,0.287447733818071,"No",0,0,0,NA
"779",694,3,38,0,100,66.6666666666667,33.3333333333333,7,0.287133464086712,"No",2,14,0,"1050075, 1057253"
"780",1183,8,46.75,100,0,100,0,24,0.287005843256933,"No",0,18,0,"1053221, 1052292, 1054736, 1054865, 1073256, 1057870, 1059166, 1074877"
"781",787,3,52,0,66.6666666666667,100,0,7,0.286976329221033,"No",0,0,0,NA
"782",1311,7,64.4285714285714,14.2857142857143,85.7142857142857,100,0,9,0.286941133664786,"No",1,0,1,NA
"783",297,12,51.7272727272727,75,16.6666666666667,50,41.6666666666667,32,0.28610251052039,"No",0,11,4,"1051310, 1059759, 1049159, 1059384, 1049094, 1056873"
"784",675,7,44.7142857142857,0,42.8571428571429,85.7142857142857,14.2857142857143,20,0.286077079568644,"No",2,1,2,"1057577"
"785",179,6,51,0,66.6666666666667,50,50,15,0.286050880819439,"No",2,4,2,"1061014"
"786",1140,5,67,0,80,100,0,12,0.285447490205136,"No",1,0,1,NA
"787",730,7,50.5,0,57.1428571428571,57.1428571428571,28.5714285714286,24,0.285110465077807,"No",2,17,0,"1052409, 1049353"
"788",308,8,47.5,0,62.5,87.5,12.5,23,0.284703582474636,"No",1,18,0,"1051545, 1055877, 1049112, 1060126"
"789",581,5,39.2,80,20,80,20,13,0.284073231982969,"No",2,10,1,"1050409, 1074145, 1074767, 1064139"
"790",739,12,65.5833333333333,0,75,91.6666666666667,8.33333333333333,29,0.283299859107132,"No",2,4,1,NA
"791",182,6,39,0,83.3333333333333,66.6666666666667,16.6666666666667,14,0.283045811237859,"No",5,50,1,"1051252, 1061602, 1049135, 1050246, 1062219"
"792",385,15,53.2142857142857,0,66.6666666666667,80,13.3333333333333,30,0.282888282976325,"No",6,57,1,"1051920, 1053299, 1055243"
"793",805,12,69.8333333333333,100,0,100,0,28,0.282628603908822,"No",1,0,0,NA
"794",773,4,39,25,25,50,25,8,0.282612260558418,"No",7,4,3,"1052164, 1059230, 1054788, 1058276"
"795",1572,9,44.625,11.1111111111111,44.4444444444444,66.6666666666667,22.2222222222222,17,0.282450018351691,"No",3,4,0,"1058095, 1062372, 1075456"
"796",323,9,46.3333333333333,11.1111111111111,55.5555555555556,55.5555555555556,11.1111111111111,20,0.281679030207119,"No",3,1,3,"1052267"
"797",1713,6,58.6666666666667,0,100,100,0,14,0.281604722847348,"No",0,0,1,NA
"798",363,3,55,100,0,33.3333333333333,66.6666666666667,3,0.281597480072667,"No",0,0,0,NA
"799",680,3,46.3333333333333,33.3333333333333,0,66.6666666666667,33.3333333333333,3,0.281597480072667,"No",1,9,0,"1050017, 1052901, 1075916, 1060768, 1060152, 1057064, 1060330"
"800",1174,3,39.3333333333333,0,0,100,0,3,0.281126075475629,"No",0,3,0,"1057069"
"801",1972,4,34.75,0,50,100,0,7,0.281048857074637,"No",0,2,0,"1073421"
"802",1825,4,70,0,75,75,0,8,0.280852823468733,"No",0,0,0,NA
"803",1483,8,54.875,100,0,75,25,22,0.280661090122694,"No",2,0,2,"1058898"
"804",1301,3,65,0,100,66.6666666666667,33.3333333333333,3,0.280654670878592,"No",0,0,0,NA
"805",159,17,46.5625,0,52.9411764705882,94.1176470588235,0,36,0.28059505569418,"No",1,66,0,"1048977, 1061080, 1061570, 1054715, 1057145, 1059426, 1061137"
"806",480,7,51.5714285714286,14.2857142857143,71.4285714285714,100,0,21,0.280307901220496,"No",2,0,0,NA
"807",800,3,0,0,0,0,0,8,0.28024696540754,"No",1,2,0,"1055515, 1059797"
"808",844,14,61.6428571428571,100,0,92.8571428571429,7.14285714285714,36,0.28018559182249,"No",2,9,6,NA
"809",1043,3,62.6666666666667,0,100,100,0,9,0.280028771838334,"No",0,0,0,NA
"810",509,10,59,0,100,90,10,21,0.279940385482787,"No",0,2,1,"1052667"
"811",502,15,43.4,0,60,73.3333333333333,26.6666666666667,28,0.279924946753791,"No",5,67,3,"1049732, 1062589, 1049477, 1051021, 1055005, 1055158, 1074169, 1058762, 1059639, 1062577, 1073222"
"812",913,6,47.2,0,83.3333333333333,66.6666666666667,16.6666666666667,14,0.278359288883282,"No",4,0,0,NA
"813",1737,5,44,60,0,40,60,9,0.278172990863295,"No",0,0,0,NA
"814",410,4,52.75,75,0,100,0,9,0.278153914621624,"No",3,12,0,"1051880"
"815",1594,4,40,0,25,75,25,7,0.278134005316289,"No",2,0,3,"1057009"
"816",101,12,46.5454545454545,0,58.3333333333333,91.6666666666667,0,32,0.278116723974209,"No",1,6,1,"1050292, 1059665, 1056695, 1054542, 1060203"
"817",131,4,46.25,0,50,100,0,7,0.278027939281956,"No",0,0,0,NA
"818",1206,3,70,0,100,100,0,6,0.277687504186345,"No",0,0,3,NA
"819",1424,7,66.8571428571429,0,100,100,0,16,0.276774935072946,"No",2,0,1,NA
"820",644,5,43,0,60,100,0,7,0.276537604461746,"No",1,33,0,"1049457"
"821",2076,8,57.5,62.5,12.5,100,0,19,0.276423182088411,"No",0,0,0,NA
"822",727,7,48.1428571428571,0,85.7142857142857,71.4285714285714,28.5714285714286,17,0.276176649661756,"No",2,0,0,"1061650"
"823",928,5,44.25,40,40,40,40,7,0.275674474417314,"No",8,9,1,"1056382, 1052733, 1062117"
"824",204,7,51.5,0,57.1428571428571,85.7142857142857,0,22,0.275568922371121,"No",1,7,0,"1051582"
"825",732,4,55.25,100,0,100,0,10,0.275561527199296,"No",0,0,3,NA
"826",1880,4,76.5,100,0,100,0,3,0.274957063830711,"No",0,0,0,NA
"827",510,11,58,0,100,90.9090909090909,9.09090909090909,26,0.274610890283732,"No",0,0,2,NA
"828",477,6,46.3333333333333,0,100,66.6666666666667,33.3333333333333,11,0.274438643205434,"No",0,1,0,NA
"829",1223,8,59.75,87.5,12.5,100,0,21,0.274380578359109,"No",1,3,0,"1054498"
"830",242,4,45,0,75,75,0,6,0.274070900513237,"No",2,1,1,"1055373, 1056274"
"831",1622,13,60.5384615384615,7.69230769230769,69.2307692307692,69.2307692307692,30.7692307692308,32,0.273628352080471,"No",2,0,3,NA
"832",464,7,48,14.2857142857143,42.8571428571429,57.1428571428571,28.5714285714286,19,0.273566280577938,"No",4,0,0,NA
"833",255,11,49.3,27.2727272727273,54.5454545454545,54.5454545454545,36.3636363636364,27,0.273087395477496,"No",1,17,3,"1074385, 1058438, 1058984, 1050033, 1053901, 1053989, 1055593, 1059674"
"834",708,11,43.2222222222222,18.1818181818182,27.2727272727273,81.8181818181818,0,27,0.272881764373974,"No",2,8,0,"1057789, 1059744, 1050123, 1052024, 1051757"
"835",1694,7,30.7142857142857,0,57.1428571428571,100,0,9,0.272734248046788,"No",1,0,0,"1059429"
"836",968,8,57.75,87.5,12.5,75,25,20,0.272398036847727,"No",1,0,3,NA
"837",1004,6,46.1666666666667,0,83.3333333333333,100,0,17,0.272063042446127,"No",1,0,0,NA
"838",1233,3,51.3333333333333,100,0,66.6666666666667,33.3333333333333,6,0.271574957911428,"No",1,0,1,NA
"839",511,5,39.6,0,80,60,40,10,0.271023426312327,"No",8,23,0,"1052945, 1049496, 1053055, 1054392"
"840",352,12,48.3636363636364,25,66.6666666666667,83.3333333333333,8.33333333333333,24,0.27090483779456,"No",0,23,1,NA
"841",1371,7,59.1428571428571,0,57.1428571428571,71.4285714285714,28.5714285714286,16,0.270862650996496,"No",0,0,2,NA
"842",373,10,42.6,0,50,80,20,14,0.270829766293097,"No",7,54,1,"1049850, 1059324"
"843",1230,6,59.1666666666667,16.6666666666667,0,100,0,11,0.27050171679624,"No",2,1,0,"1057775"
"844",2331,3,69.3333333333333,0,100,100,0,2,0.270203047837878,"No",0,0,0,NA
"845",1228,8,59.5,100,0,100,0,19,0.270042051610703,"No",1,11,2,"1051705, 1057043, 1056538"
"846",368,3,59,100,0,33.3333333333333,66.6666666666667,6,0.26929650235908,"No",0,4,0,NA
"847",714,3,54,0,33.3333333333333,100,0,6,0.26929650235908,"No",0,0,1,"1059049"
"848",770,3,34.6666666666667,0,0,100,0,6,0.26929650235908,"No",1,0,0,NA
"849",1566,7,44.7142857142857,0,100,100,0,6,0.269192898348434,"No",1,0,1,NA
"850",1812,3,53,0,100,100,0,9,0.269087039965292,"No",0,0,0,NA
"851",1010,7,59.1428571428571,0,42.8571428571429,85.7142857142857,14.2857142857143,15,0.269042446751783,"No",0,3,4,"1049987"
"852",663,7,45.5,85.7142857142857,0,57.1428571428571,28.5714285714286,18,0.269038674692111,"No",2,1,1,NA
"853",102,9,53,0,55.5555555555556,88.8888888888889,11.1111111111111,24,0.268979822113715,"No",0,0,0,NA
"854",686,7,47.1428571428571,0,42.8571428571429,85.7142857142857,14.2857142857143,17,0.268896893151231,"No",2,3,0,"1051229"
"855",76,14,52.9285714285714,0,78.5714285714286,100,0,33,0.268442320115863,"No",1,0,0,"1059012, 1055251"
"856",68,9,45,0,66.6666666666667,77.7777777777778,22.2222222222222,16,0.268368378414974,"No",12,3,1,"1057059, 1058864, 1055068, 1059463"
"857",56,3,55,33.3333333333333,0,66.6666666666667,33.3333333333333,6,0.268248936587886,"No",1,3,0,"1049847, 1052886"
"858",1076,5,45,0,40,40,0,15,0.268210811915534,"No",2,0,0,NA
"859",1544,6,51.5,0,33.3333333333333,66.6666666666667,0,13,0.268009540364334,"No",1,5,0,"1054754, 1059512"
"860",542,14,53.5714285714286,0,42.8571428571429,78.5714285714286,21.4285714285714,38,0.267945581277956,"No",0,1,4,"1059572, 1060173"
"861",585,12,40.4545454545455,8.33333333333333,75,91.6666666666667,0,25,0.267765853926035,"No",5,29,1,"1050116, 1051610, 1057365, 1053150, 1054551, 1062131"
"862",1192,4,39.75,75,25,100,0,9,0.267133639393946,"No",1,2,1,"1052159"
"863",252,8,46.75,75,0,75,25,30,0.266871278153609,"No",6,13,1,"1051056, 1053325, 1060017, 1055715"
"864",1193,6,52,0,83.3333333333333,66.6666666666667,16.6666666666667,15,0.26665694335706,"No",0,4,15,"1052171"
"865",600,3,64.3333333333333,0,100,100,0,11,0.266537566089243,"No",1,11,0,NA
"866",138,4,59,50,50,75,25,14,0.266445619707591,"No",1,0,0,NA
"867",861,3,52.6666666666667,0,66.6666666666667,66.6666666666667,33.3333333333333,6,0.266425601681026,"No",0,0,0,NA
"868",1049,5,52,100,0,100,0,9,0.266329659944066,"No",0,3,0,"1060639"
"869",846,12,51.8333333333333,0,66.6666666666667,83.3333333333333,16.6666666666667,26,0.265617827716953,"No",3,10,3,"1059159, 1049071, 1058288, 1060567"
